Complaint ID,Customer ID,Complaint Text,Category,,,,,
3355,CUST1495,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
3356,CUST6674,Refund was promised on call but never processed.,Refund Issues,,,,,
3357,CUST2212,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
3358,CUST2836,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
3359,CUST9824,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
3360,CUST1227,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
3361,CUST5114,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
3362,CUST6491,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
3363,CUST6697,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
3364,CUST8574,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
3365,CUST1276,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
3366,CUST8007,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
3367,CUST1573,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
3368,CUST2323,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
3369,CUST5718,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
3370,CUST9236,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
3371,CUST8409,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
3372,CUST5673,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
3373,CUST7708,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
3374,CUST9906,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
3375,CUST1539,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
3376,CUST4457,Refund claim was closed without informing me.,Refund Issues,,,,,
3377,CUST6266,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
3378,CUST7613,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
3379,CUST6436,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
3380,CUST9540,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
3381,CUST6593,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
3382,CUST7359,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
3383,CUST4431,Refund claim was closed without informing me.,Refund Issues,,,,,
3384,CUST2509,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
3385,CUST8346,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
3386,CUST5300,I was hung up on twice by customer service agents.,Customer Service,,,,,
3387,CUST1221,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
3388,CUST8814,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
3389,CUST5227,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
3390,CUST9269,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
3391,CUST7732,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
3392,CUST4802,Refund was promised on call but never processed.,Refund Issues,,,,,
3393,CUST4289,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
3394,CUST1320,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
3395,CUST6112,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
3396,CUST6880,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
3397,CUST2429,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
3398,CUST3476,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
3399,CUST6389,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
3400,CUST3082,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
3401,CUST6367,I was hung up on twice by customer service agents.,Customer Service,,,,,
3402,CUST9357,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
3403,CUST6845,Refund was promised on call but never processed.,Refund Issues,,,,,
3404,CUST2854,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
3405,CUST6106,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3406,CUST5627,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
3407,CUST1548,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
3408,CUST7073,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
3409,CUST6372,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
3410,CUST5588,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
3411,CUST1424,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
3412,CUST8003,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
3413,CUST3123,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
3414,CUST9045,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
3415,CUST7282,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
3416,CUST2600,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
3417,CUST3604,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
3418,CUST7841,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
3419,CUST3154,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
3420,CUST4246,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
3421,CUST5236,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
3422,CUST3402,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
3423,CUST5247,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3424,CUST1424,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
3425,CUST8030,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
3426,CUST4547,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
3427,CUST3638,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3428,CUST8629,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
3429,CUST6303,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
3430,CUST4656,Refund claim was closed without informing me.,Refund Issues,,,,,
3431,CUST2653,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
3432,CUST1388,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
3433,CUST9888,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
3434,CUST9838,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
3435,CUST9196,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
3436,CUST9224,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
3437,CUST5980,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
3438,CUST2331,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
3439,CUST7811,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
3440,CUST2929,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
3441,CUST3895,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
3442,CUST2790,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
3443,CUST1387,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
3444,CUST6619,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
3445,CUST2973,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
3446,CUST1054,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
3447,CUST9754,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3448,CUST8491,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
3449,CUST3633,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
3450,CUST1193,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
3451,CUST4981,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
3452,CUST5628,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
3453,CUST6739,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
3454,CUST6818,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
3455,CUST2719,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3456,CUST9744,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
3457,CUST6110,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
3458,CUST1299,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
3459,CUST7932,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
3460,CUST6126,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
3461,CUST4784,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
3462,CUST5940,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
3463,CUST1213,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
3464,CUST6303,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
3465,CUST7119,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
3466,CUST4901,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
3467,CUST3517,I was hung up on twice by customer service agents.,Customer Service,,,,,
3468,CUST5713,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
3469,CUST6896,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
